,type,itemLabel,typeLabel,item,url
1,Q103812529,lung,organ type,Q7886,https://europepmc.org/article/PPR/PPR110333
2,Q17339814,protein,group or class of chemical substances,Q8054,https://europepmc.org/article/PPR/PPR110333
3,Q24017414,protein,second-order class,Q8054,https://europepmc.org/article/PPR/PPR110333
4,,disease,,Q12136,https://europepmc.org/article/PPR/PPR110333
5,Q28877,health,goods,Q12147,https://europepmc.org/article/PPR/PPR110333
6,Q190258,health,need,Q12147,https://europepmc.org/article/PPR/PPR110333
7,Q6806605,pulmonary fibrosis,medical state,Q32446,https://europepmc.org/article/PPR/PPR110333
8,,blood plasma,,Q79749,https://europepmc.org/article/PPR/PPR110333
9,,transcription,,Q177900,https://europepmc.org/article/PPR/PPR110333
10,Q4751159,mass spectrometry,analytical technique,Q180809,https://europepmc.org/article/PPR/PPR110333
11,Q3505845,patient,state,Q181600,https://europepmc.org/article/PPR/PPR110333
12,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR110333
13,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR110333
14,,injury,,Q193078,https://europepmc.org/article/PPR/PPR110333
15,Q11862829,proteomics,academic discipline,Q471857,https://europepmc.org/article/PPR/PPR110333
16,Q28598684,proteomics,branch of biology,Q471857,https://europepmc.org/article/PPR/PPR110333
17,,smoking,,Q662860,https://europepmc.org/article/PPR/PPR110333
18,Q103914748,organ,anatomical structure class type,Q712378,https://europepmc.org/article/PPR/PPR110333
19,,prediction,,Q748250,https://europepmc.org/article/PPR/PPR110333
20,,proteome,,Q860947,https://europepmc.org/article/PPR/PPR110333
21,,body fluids,,Q1058795,https://europepmc.org/article/PPR/PPR110333
22,,cohort,,Q1303415,https://europepmc.org/article/PPR/PPR110333
23,,clinic,,Q1774898,https://europepmc.org/article/PPR/PPR110333
24,,monitoring,,Q2143522,https://europepmc.org/article/PPR/PPR110333
25,,noninvasive examination,,Q3061754,https://europepmc.org/article/PPR/PPR110333
26,Q7187,CRTAC1,gene,Q18041562,https://europepmc.org/article/PPR/PPR110333
27,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR110333
28,,Q21083881,,Q21083881,https://europepmc.org/article/PPR/PPR110333
29,,pulmonary alveolar epithelium,,Q66560250,https://europepmc.org/article/PPR/PPR110333
30,,bronchoalveolar lavage fluid,,Q100989582,https://europepmc.org/article/PPR/PPR110333
31,Q19478619,cell state,metaclass,Q104539563,https://europepmc.org/article/PPR/PPR110333
32,,single-cell genomics,,Q104713710,https://europepmc.org/article/PPR/PPR110333
33,,diseased organ,,Q105080254,https://europepmc.org/article/PPR/PPR110333
34,,Q105080270,,Q105080270,https://europepmc.org/article/PPR/PPR110333
35,,pathological cell state,,Q105080317,https://europepmc.org/article/PPR/PPR110333
0,Q4936952,skin,anatomical structure,Q1074,https://europepmc.org/article/PPR/PPR234483
1,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR234483
2,,psoriasis,,Q179945,https://europepmc.org/article/PPR/PPR234483
3,Q3505845,patient,state,Q181600,https://europepmc.org/article/PPR/PPR234483
4,Q189118,macrophage,cell type,Q184204,https://europepmc.org/article/PPR/PPR234483
5,Q189118,T-lymphocytes,cell type,Q193529,https://europepmc.org/article/PPR/PPR234483
6,Q2996394,cell differentiation,biological process,Q210861,https://europepmc.org/article/PPR/PPR234483
7,,atopic dermatitis,,Q268667,https://europepmc.org/article/PPR/PPR234483
8,Q189118,keratinocyte,cell type,Q1473931,https://europepmc.org/article/PPR/PPR234483
9,,insight,,Q1553259,https://europepmc.org/article/PPR/PPR234483
10,,RNA sequencing,,Q2542347,https://europepmc.org/article/PPR/PPR234483
11,,human skin,,Q5259911,https://europepmc.org/article/PPR/PPR234483
12,Q189118,Innate lymphoid cell,cell type,Q13418826,https://europepmc.org/article/PPR/PPR234483
13,Q2996394,leukocyte migration,biological process,Q14819471,https://europepmc.org/article/PPR/PPR234483
14,,cell atlas,,Q104450703,https://europepmc.org/article/PPR/PPR234483
15,,Q105097867,,Q105097867,https://europepmc.org/article/PPR/PPR234483
16,,cellular network,,Q105097871,https://europepmc.org/article/PPR/PPR234483
17,,healthy adult,,Q105097875,https://europepmc.org/article/PPR/PPR234483
18,,adult skin,,Q105097930,https://europepmc.org/article/PPR/PPR234483
19,,developing skin,,Q105097939,https://europepmc.org/article/PPR/PPR234483
20,Q189118,migratory dendritic cell,cell type,Q105097951,https://europepmc.org/article/PPR/PPR234483
21,,vascular endothelial cell,,Q105100030,https://europepmc.org/article/PPR/PPR234483
22,Q104852483,disease-specific clonally expanded IL13/IL22 and IL17A/F -expressing lymphocytes,cell class,Q105100034,https://europepmc.org/article/PPR/PPR234483
23,,epidermal dendritic cell,,Q105100040,https://europepmc.org/article/PPR/PPR234483
24,Q104852483,inflammatory keratinocyte,cell class,Q105100045,https://europepmc.org/article/PPR/PPR234483
25,,inflammatory skin disease,,Q105100058,https://europepmc.org/article/PPR/PPR234483
0,Q39546,computer,tool,Q68,https://europepmc.org/article/PPR/PPR108662
1,Q151885,computer,concept,Q68,https://europepmc.org/article/PPR/PPR108662
2,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/PPR/PPR108662
3,,experiment,,Q101965,https://europepmc.org/article/PPR/PPR108662
4,Q8148,automation,industry,Q184199,https://europepmc.org/article/PPR/PPR108662
5,Q11862829,automation,academic discipline,Q184199,https://europepmc.org/article/PPR/PPR108662
6,Q33104279,existence,philosophical concept,Q468777,https://europepmc.org/article/PPR/PPR108662
7,Q10843872,benchmarking,engineering process,Q816754,https://europepmc.org/article/PPR/PPR108662
8,,biobank,,Q864217,https://europepmc.org/article/PPR/PPR108662
9,,reproducibility,,Q1425625,https://europepmc.org/article/PPR/PPR108662
10,,prevention,,Q1717246,https://europepmc.org/article/PPR/PPR108662
11,,artifact,,Q2720909,https://europepmc.org/article/PPR/PPR108662
12,,result,,Q2995644,https://europepmc.org/article/PPR/PPR108662
13,,Q3822724,,Q3822724,https://europepmc.org/article/PPR/PPR108662
14,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR108662
15,,solution,,Q21075690,https://europepmc.org/article/PPR/PPR108662
16,Q951437,scalar magnitude,level of measurement,Q28733284,https://europepmc.org/article/PPR/PPR108662
17,,procedure,,Q41689629,https://europepmc.org/article/PPR/PPR108662
18,Q864574,chromatin accessibility,biomarker,Q62744299,https://europepmc.org/article/PPR/PPR108662
19,,sample collection,,Q104595226,https://europepmc.org/article/PPR/PPR108662
20,,single-cell ATAC-seq,,Q104878258,https://europepmc.org/article/PPR/PPR108662
21,,clinical cohort,,Q105100073,https://europepmc.org/article/PPR/PPR108662
22,,technical bias,,Q105100075,https://europepmc.org/article/PPR/PPR108662
23,Q67518233,data production,process,Q105100083,https://europepmc.org/article/PPR/PPR108662
0,Q189439,GitHub,version control,Q364,https://europepmc.org/article/PPR/PPR154472
1,Q1668024,GitHub,service on internet,Q364,https://europepmc.org/article/PPR/PPR154472
2,Q3077240,GitHub,forge,Q364,https://europepmc.org/article/PPR/PPR154472
3,Q5227240,GitHub,data library,Q364,https://europepmc.org/article/PPR/PPR154472
4,Q33104279,paradigm,philosophical concept,Q28643,https://europepmc.org/article/PPR/PPR154472
5,,data,,Q42848,https://europepmc.org/article/PPR/PPR154472
6,,strategy,,Q185451,https://europepmc.org/article/PPR/PPR154472
7,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR154472
8,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR154472
9,,consensus,,Q202722,https://europepmc.org/article/PPR/PPR154472
10,Q9143,R,programming language,Q206904,https://europepmc.org/article/PPR/PPR154472
11,Q1004415,R,run-time system,Q206904,https://europepmc.org/article/PPR/PPR154472
12,,analysis,,Q217602,https://europepmc.org/article/PPR/PPR154472
13,,cluster analysis,,Q622825,https://europepmc.org/article/PPR/PPR154472
14,Q189118,peripheral blood mononuclear cell,cell type,Q736033,https://europepmc.org/article/PPR/PPR154472
15,,single-cell analysis,,Q15635432,https://europepmc.org/article/PPR/PPR154472
16,,identification of cell types,,Q102539784,https://europepmc.org/article/PPR/PPR154472
17,,single-cell cluster,,Q104745744,https://europepmc.org/article/PPR/PPR154472
18,,scRNA-seq dataset,,Q105036058,https://europepmc.org/article/PPR/PPR154472
19,Q3249551,unsupervised clustering,process,Q105106879,https://europepmc.org/article/PPR/PPR154472
20,,Q105106887,,Q105106887,https://europepmc.org/article/PPR/PPR154472
21,,supervised clustering,,Q105106890,https://europepmc.org/article/PPR/PPR154472
0,Q104027169,circulatory system,anatomical system type,Q11068,https://europepmc.org/article/PPR/PPR147071
1,Q3062294,In vivo,Latin phrase,Q141124,https://europepmc.org/article/PPR/PPR147071
2,Q4936952,thymus,anatomical structure,Q163987,https://europepmc.org/article/PPR/PPR147071
3,Q2996394,cell migration,biological process,Q189092,https://europepmc.org/article/PPR/PPR147071
4,Q84467700,transcription factor,group or class of proteins,Q407384,https://europepmc.org/article/PPR/PPR147071
5,Q40397,bone marrow,tissue,Q546523,https://europepmc.org/article/PPR/PPR147071
6,Q52193405,bone marrow,medical term,Q546523,https://europepmc.org/article/PPR/PPR147071
7,,heterogeneity,,Q928498,https://europepmc.org/article/PPR/PPR147071
8,Q189118,precursor cell,cell type,Q11616062,https://europepmc.org/article/PPR/PPR147071
9,Q189118,plasmacytoid dendritic cell,cell type,Q12045567,https://europepmc.org/article/PPR/PPR147071
10,Q16521,Homo sapiens,taxon,Q15978631,https://europepmc.org/article/PPR/PPR147071
11,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR147071
12,Q2695280,Trajectory inference,technique,Q60794577,https://europepmc.org/article/PPR/PPR147071
13,Q189118,human T cell,cell type,Q68620798,https://europepmc.org/article/PPR/PPR147071
14,,molecular mechanism,,Q98084272,https://europepmc.org/article/PPR/PPR147071
15,,cell fate,,Q104667117,https://europepmc.org/article/PPR/PPR147071
16,,peripheral blood,,Q104852369,https://europepmc.org/article/PPR/PPR147071
17,,postnatal life,,Q105197768,https://europepmc.org/article/PPR/PPR147071
18,Q2996394,thymopoiesis,biological process,Q105197798,https://europepmc.org/article/PPR/PPR147071
19,Q2996394,colonization,biological process,Q105197917,https://europepmc.org/article/PPR/PPR147071
20,Q189118,bone marrow derived hematopoietic progenitor,cell type,Q105197929,https://europepmc.org/article/PPR/PPR147071
21,Q189118,human CD34 + thymocytes,cell type,Q105197939,https://europepmc.org/article/PPR/PPR147071
22,Q104852483,human immature postnatal thymocytes,cell class,Q105198042,https://europepmc.org/article/PPR/PPR147071
23,,Q105198208,,Q105198208,https://europepmc.org/article/PPR/PPR147071
24,,CITEseq,,Q105198215,https://europepmc.org/article/PPR/PPR147071
25,Q104852483,intrathymic developing dendritic cells,cell class,Q105198280,https://europepmc.org/article/PPR/PPR147071
26,,transcriptional dynamics,,Q105198347,https://europepmc.org/article/PPR/PPR147071
27,Q2996394,T-lineage development,biological process,Q105199424,https://europepmc.org/article/PPR/PPR147071
28,Q189118,thymus seeding precursor,cell type,Q105199518,https://europepmc.org/article/PPR/PPR147071
0,Q21550639,space,geometric concept,Q107,https://europepmc.org/article/PPR/PPR182278
1,Q33104303,space,concept in physics,Q107,https://europepmc.org/article/PPR/PPR182278
2,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR182278
3,,molecule,,Q11369,https://europepmc.org/article/PPR/PPR182278
4,Q1620186,cerebellum,brain region,Q130983,https://europepmc.org/article/PPR/PPR182278
5,Q103812529,cerebellum,organ type,Q130983,https://europepmc.org/article/PPR/PPR182278
6,,graph,,Q141488,https://europepmc.org/article/PPR/PPR182278
7,,signal,,Q174984,https://europepmc.org/article/PPR/PPR182278
8,Q151885,cell lineage,concept,Q189105,https://europepmc.org/article/PPR/PPR182278
9,Q189977,cell lineage,family tree,Q189105,https://europepmc.org/article/PPR/PPR182278
10,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR182278
11,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR182278
12,Q3339235,cerebellar disease,neurological disorder,Q564123,https://europepmc.org/article/PPR/PPR182278
13,,function,,Q1168263,https://europepmc.org/article/PPR/PPR182278
14,Q189118,Purkinje cell,cell type,Q1570272,https://europepmc.org/article/PPR/PPR182278
15,Q2996394,cognition,biological process,Q2200417,https://europepmc.org/article/PPR/PPR182278
16,Q2996394,developmental process,biological process,Q2843407,https://europepmc.org/article/PPR/PPR182278
17,,cytoarchitecture,,Q3009543,https://europepmc.org/article/PPR/PPR182278
18,,structure,,Q6671777,https://europepmc.org/article/PPR/PPR182278
19,Q16521,Homo sapiens,taxon,Q15978631,https://europepmc.org/article/PPR/PPR182278
20,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR182278
21,,spatial transcriptomics,,Q55633673,https://europepmc.org/article/PPR/PPR182278
22,,cell atlas,,Q104450703,https://europepmc.org/article/PPR/PPR182278
23,,gene expression profile,,Q104514053,https://europepmc.org/article/PPR/PPR182278
24,,early human pregnancy,,Q104519288,https://europepmc.org/article/PPR/PPR182278
25,,bulk RNA-sequencing,,Q104529377,https://europepmc.org/article/PPR/PPR182278
26,,disease-related genes,,Q104819440,https://europepmc.org/article/PPR/PPR182278
27,,transcriptional dynamics,,Q105198347,https://europepmc.org/article/PPR/PPR182278
28,Q2996394,cerebellar development,biological process,Q105272095,https://europepmc.org/article/PPR/PPR182278
29,,motor function,,Q105272120,https://europepmc.org/article/PPR/PPR182278
30,,Q105272366,,Q105272366,https://europepmc.org/article/PPR/PPR182278
31,,intermediate human pregnancy,,Q105272427,https://europepmc.org/article/PPR/PPR182278
32,,human cerebellum,,Q105272439,https://europepmc.org/article/PPR/PPR182278
33,,major cell type,,Q105272471,https://europepmc.org/article/PPR/PPR182278
34,,cerebellar anlage,,Q105272542,https://europepmc.org/article/PPR/PPR182278
35,,Q105272601,,Q105272601,https://europepmc.org/article/PPR/PPR182278
36,,pediatric neurological disorder,,Q105272678,https://europepmc.org/article/PPR/PPR182278
37,,adult neurological disorder,,Q105272689,https://europepmc.org/article/PPR/PPR182278
38,,Q105272713,,Q105272713,https://europepmc.org/article/PPR/PPR182278
0,,software,,Q7397,https://europepmc.org/article/PPR/PPR97860
1,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR97860
2,Q33104279,knowledge,philosophical concept,Q9081,https://europepmc.org/article/PPR/PPR97860
3,Q54989186,knowledge,mental state,Q9081,https://europepmc.org/article/PPR/PPR97860
4,,three-dimensional space,,Q34929,https://europepmc.org/article/PPR/PPR97860
5,Q103914748,tissue,anatomical structure class type,Q40397,https://europepmc.org/article/PPR/PPR97860
6,Q4936952,visual cortex,anatomical structure,Q75785,https://europepmc.org/article/PPR/PPR97860
7,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR97860
8,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR97860
9,,two-dimensional space,,Q222032,https://europepmc.org/article/PPR/PPR97860
10,,image,,Q478798,https://europepmc.org/article/PPR/PPR97860
11,,technique,,Q2695280,https://europepmc.org/article/PPR/PPR97860
12,,somatosensory cortex,,Q64926247,https://europepmc.org/article/PPR/PPR97860
13,,mouse brain,,Q65119893,https://europepmc.org/article/PPR/PPR97860
14,,identification of cell types,,Q102539784,https://europepmc.org/article/PPR/PPR97860
15,,MERFISH,,Q105047826,https://europepmc.org/article/PPR/PPR97860
16,,Multiplexed fluorescence in situ hybridization technique,,Q105272847,https://europepmc.org/article/PPR/PPR97860
17,,transcriptional heterogeneity,,Q105272877,https://europepmc.org/article/PPR/PPR97860
18,,spatial heterogeneity,,Q105272889,https://europepmc.org/article/PPR/PPR97860
19,,Q105336824,,Q105336824,https://europepmc.org/article/PPR/PPR97860
20,,Q105342129,,Q105342129,https://europepmc.org/article/PPR/PPR97860
21,,hypothalamic preoptic region,,Q105342185,https://europepmc.org/article/PPR/PPR97860
22,,Q105342202,,Q105342202,https://europepmc.org/article/PPR/PPR97860
0,Q1047113,biology,specialty,Q420,https://europepmc.org/article/PPR/PPR103228
1,Q2267705,biology,field of study,Q420,https://europepmc.org/article/PPR/PPR103228
2,Q2465832,biology,branch of science,Q420,https://europepmc.org/article/PPR/PPR103228
3,Q4671286,biology,academic major,Q420,https://europepmc.org/article/PPR/PPR103228
4,Q11862829,biology,academic discipline,Q420,https://europepmc.org/article/PPR/PPR103228
5,Q16521,animal,taxon,Q729,https://europepmc.org/article/PPR/PPR103228
6,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR103228
7,,disease,,Q12136,https://europepmc.org/article/PPR/PPR103228
8,Q28877,health,goods,Q12147,https://europepmc.org/article/PPR/PPR103228
9,Q190258,health,need,Q12147,https://europepmc.org/article/PPR/PPR103228
10,,centre,,Q23595,https://europepmc.org/article/PPR/PPR103228
11,,data,,Q42848,https://europepmc.org/article/PPR/PPR103228
12,Q3505845,patient,state,Q181600,https://europepmc.org/article/PPR/PPR103228
13,Q96253971,complexity,type of property,Q723897,https://europepmc.org/article/PPR/PPR103228
14,,embedding,,Q980509,https://europepmc.org/article/PPR/PPR103228
15,,hyperbolic space,,Q1878538,https://europepmc.org/article/PPR/PPR103228
16,,technique,,Q2695280,https://europepmc.org/article/PPR/PPR103228
17,Q188211,dimension,invariant,Q4440864,https://europepmc.org/article/PPR/PPR103228
18,,dimensionality reduction,,Q16000077,https://europepmc.org/article/PPR/PPR103228
19,,Interactive visualization,,Q16247990,https://europepmc.org/article/PPR/PPR103228
20,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR103228
21,Q96116695,biological system,type of system,Q30336093,https://europepmc.org/article/PPR/PPR103228
22,,animal development,,Q41805950,https://europepmc.org/article/PPR/PPR103228
23,,Batch effect,,Q85745708,https://europepmc.org/article/PPR/PPR103228
24,,Q104667245,,Q104667245,https://europepmc.org/article/PPR/PPR103228
25,,Q105342291,,Q105342291,https://europepmc.org/article/PPR/PPR103228
26,,deep generative model,,Q105342324,https://europepmc.org/article/PPR/PPR103228
27,,Q105342362,,Q105342362,https://europepmc.org/article/PPR/PPR103228
28,,Q105342472,,Q105342472,https://europepmc.org/article/PPR/PPR103228
29,,large dataset,,Q105342529,https://europepmc.org/article/PPR/PPR103228
30,,complex tissue,,Q105342571,https://europepmc.org/article/PPR/PPR103228
31,,Q105342650,,Q105342650,https://europepmc.org/article/PPR/PPR103228
0,,gene,,Q7187,https://europepmc.org/article/PPR/PPR89653
1,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR89653
2,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/PPR/PPR89653
3,,artificial neural network,,Q192776,https://europepmc.org/article/PPR/PPR89653
4,Q1156402,inference,reasoning,Q408386,https://europepmc.org/article/PPR/PPR89653
5,Q104637420,inference,sourcing circumstance,Q408386,https://europepmc.org/article/PPR/PPR89653
6,,mathematical model,,Q486902,https://europepmc.org/article/PPR/PPR89653
7,,heterogeneity,,Q928498,https://europepmc.org/article/PPR/PPR89653
8,Q1799072,unsupervised learning,method,Q1152135,https://europepmc.org/article/PPR/PPR89653
9,,data set,,Q1172284,https://europepmc.org/article/PPR/PPR89653
10,,matrix decomposition,,Q1361088,https://europepmc.org/article/PPR/PPR89653
11,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR89653
12,,group of cells,,Q20088819,https://europepmc.org/article/PPR/PPR89653
13,,deep neural network,,Q51289900,https://europepmc.org/article/PPR/PPR89653
14,,identification of cell types,,Q102539784,https://europepmc.org/article/PPR/PPR89653
15,,scRNA-seq dataset,,Q105036058,https://europepmc.org/article/PPR/PPR89653
16,,Q105342291,,Q105342291,https://europepmc.org/article/PPR/PPR89653
17,,gene set,,Q105342707,https://europepmc.org/article/PPR/PPR89653
18,,conditional variational autoencoder,,Q105342847,https://europepmc.org/article/PPR/PPR89653
19,Q2695280,batch effect correction,technique,Q105343019,https://europepmc.org/article/PPR/PPR89653
0,Q930752,pathology,medical specialty,Q7208,https://europepmc.org/article/PPR/PPR87521
1,Q11862829,pathology,academic discipline,Q7208,https://europepmc.org/article/PPR/PPR87521
2,Q33104279,knowledge,philosophical concept,Q9081,https://europepmc.org/article/PPR/PPR87521
3,Q54989186,knowledge,mental state,Q9081,https://europepmc.org/article/PPR/PPR87521
4,,coeliac disease,,Q11088,https://europepmc.org/article/PPR/PPR87521
5,Q103812529,small intestine,organ type,Q11090,https://europepmc.org/article/PPR/PPR87521
6,Q2996394,digestion,biological process,Q11978,https://europepmc.org/article/PPR/PPR87521
7,Q103843025,epithelium,tissue type,Q41301,https://europepmc.org/article/PPR/PPR87521
8,Q189118,white blood cell,cell type,Q42395,https://europepmc.org/article/PPR/PPR87521
9,Q21170479,risk,possibility,Q104493,https://europepmc.org/article/PPR/PPR87521
10,Q131790,gluten,adhesive,Q188251,https://europepmc.org/article/PPR/PPR87521
11,Q84467700,gluten,group or class of proteins,Q188251,https://europepmc.org/article/PPR/PPR87521
12,Q189118,mast cells,cell type,Q191989,https://europepmc.org/article/PPR/PPR87521
13,,transcriptome,,Q252857,https://europepmc.org/article/PPR/PPR87521
14,,animal model,,Q264024,https://europepmc.org/article/PPR/PPR87521
15,Q189118,cytotoxic T cell,cell type,Q376266,https://europepmc.org/article/PPR/PPR87521
16,,Intestinal epithelium,,Q509615,https://europepmc.org/article/PPR/PPR87521
17,Q189118,T helper cell,cell type,Q632518,https://europepmc.org/article/PPR/PPR87521
18,,lesion,,Q827023,https://europepmc.org/article/PPR/PPR87521
19,,non-Hodgkin lymphoma,,Q1138590,https://europepmc.org/article/PPR/PPR87521
20,Q2996394,immune response,biological process,Q1612119,https://europepmc.org/article/PPR/PPR87521
21,,ingestion,,Q1663054,https://europepmc.org/article/PPR/PPR87521
22,,Lamina propria,,Q1725675,https://europepmc.org/article/PPR/PPR87521
23,,gluten-free diet,,Q2632776,https://europepmc.org/article/PPR/PPR87521
24,Q930752,immunopathology,medical specialty,Q2745824,https://europepmc.org/article/PPR/PPR87521
25,Q383126,chronic inflammatory response,chronic condition,Q3798557,https://europepmc.org/article/PPR/PPR87521
26,Q2996394,chronic inflammatory response,biological process,Q3798557,https://europepmc.org/article/PPR/PPR87521
27,Q12136,Immune-mediated disease,disease,Q4117969,https://europepmc.org/article/PPR/PPR87521
28,,autoimmune disease,,Q8084905,https://europepmc.org/article/PPR/PPR87521
29,,destruction,,Q17781833,https://europepmc.org/article/PPR/PPR87521
30,Q7187,CD247,gene,Q17857829,https://europepmc.org/article/PPR/PPR87521
31,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR87521
32,,group of cells,,Q20088819,https://europepmc.org/article/PPR/PPR87521
33,,lifetime,,Q22675021,https://europepmc.org/article/PPR/PPR87521
34,Q189118,myeloid cells,cell type,Q70203713,https://europepmc.org/article/PPR/PPR87521
35,,cellular heterogeneity,,Q104745593,https://europepmc.org/article/PPR/PPR87521
36,,crypt hyperplasia,,Q105343406,https://europepmc.org/article/PPR/PPR87521
37,,villous atrophy,,Q105343419,https://europepmc.org/article/PPR/PPR87521
38,,gluten-specific LP CD4 T cell,,Q105343554,https://europepmc.org/article/PPR/PPR87521
39,,cytotoxic intraepithelial CD8+ T cell,,Q105343562,https://europepmc.org/article/PPR/PPR87521
40,,heterogeneous cell population,,Q105343641,https://europepmc.org/article/PPR/PPR87521
41,,CD45+ immune cell,,Q105343660,https://europepmc.org/article/PPR/PPR87521
42,,human small intestine,,Q105343680,https://europepmc.org/article/PPR/PPR87521
43,,Q105343798,,Q105343798,https://europepmc.org/article/PPR/PPR87521
44,,Q105343854,,Q105343854,https://europepmc.org/article/PPR/PPR87521
0,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/MED/33406409
1,Q35120,time,entity,Q11471,https://europepmc.org/article/MED/33406409
2,Q1207505,time,quality,Q11471,https://europepmc.org/article/MED/33406409
3,Q2996394,cell differentiation,biological process,Q210861,https://europepmc.org/article/MED/33406409
4,Q4936952,Peyer's patch,anatomical structure,Q599966,https://europepmc.org/article/MED/33406409
5,Q4936952,gut-associated lymphoid tissue,anatomical structure,Q854346,https://europepmc.org/article/MED/33406409
6,Q2996394,vasculogenesis,biological process,Q1424593,https://europepmc.org/article/MED/33406409
7,,web resource,,Q3427877,https://europepmc.org/article/MED/33406409
8,Q2996394,animal organ development,biological process,Q14882515,https://europepmc.org/article/MED/33406409
9,Q4373292,location,physical property,Q17334923,https://europepmc.org/article/MED/33406409
10,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/MED/33406409
11,,spatial transcriptomics,,Q55633673,https://europepmc.org/article/MED/33406409
12,,spatio-temporal analysis,,Q67401496,https://europepmc.org/article/MED/33406409
13,Q19478619,cell state,metaclass,Q104539563,https://europepmc.org/article/MED/33406409
14,,human gut,,Q104967314,https://europepmc.org/article/MED/33406409
15,,Q106426043,,Q106426043,https://europepmc.org/article/MED/33406409
16,,intestinal morphogenesis,,Q106510067,https://europepmc.org/article/MED/33406409
17,Q189118,epithelial progenitor cell,cell type,Q106510071,https://europepmc.org/article/MED/33406409
18,Q189118,mesenchymal progenitor cell,cell type,Q106510074,https://europepmc.org/article/MED/33406409
19,,morphogenetic milestone,,Q106510092,https://europepmc.org/article/MED/33406409
20,,crypt-villus axis,,Q106510113,https://europepmc.org/article/MED/33406409
21,,neural morphogenesis,,Q106510209,https://europepmc.org/article/MED/33406409
22,,mesenchymal morphogenesis,,Q106510216,https://europepmc.org/article/MED/33406409
23,Q2996394,immune colonization,biological process,Q106510221,https://europepmc.org/article/MED/33406409
24,,developing gut,,Q106510222,https://europepmc.org/article/MED/33406409
25,,differentiation hierarchy,,Q106510225,https://europepmc.org/article/MED/33406409
26,,developing fibroblast,,Q106510227,https://europepmc.org/article/MED/33406409
27,,developing myofibroblast,,Q106510236,https://europepmc.org/article/MED/33406409
28,Q189118,vascular niche cell,cell type,Q106517991,https://europepmc.org/article/MED/33406409
29,,immune program,,Q106517997,https://europepmc.org/article/MED/33406409
30,,unbiased analysis,,Q106518004,https://europepmc.org/article/MED/33406409
31,,morphogen gradient,,Q106518007,https://europepmc.org/article/MED/33406409
32,,rare developmental intestinal disorder,,Q106518016,https://europepmc.org/article/MED/33406409
33,,Q106518076,,Q106518076,https://europepmc.org/article/MED/33406409
34,,fetal intestinal development,,Q106518079,https://europepmc.org/article/MED/33406409
0,Q6256,United Kingdom,country,Q145,https://europepmc.org/article/PPR/PPR265323
1,Q112099,United Kingdom,island nation,Q145,https://europepmc.org/article/PPR/PPR265323
2,Q202686,United Kingdom,Commonwealth realm,Q145,https://europepmc.org/article/PPR/PPR265323
3,Q3624078,United Kingdom,sovereign state,Q145,https://europepmc.org/article/PPR/PPR265323
4,Q20181813,United Kingdom,colonial power,Q145,https://europepmc.org/article/PPR/PPR265323
5,,disease,,Q12136,https://europepmc.org/article/PPR/PPR265323
6,,data,,Q42848,https://europepmc.org/article/PPR/PPR265323
7,Q189118,platelets,cell type,Q101026,https://europepmc.org/article/PPR/PPR265323
8,,data mining,,Q172491,https://europepmc.org/article/PPR/PPR265323
9,Q3505845,patient,state,Q181600,https://europepmc.org/article/PPR/PPR265323
10,Q35127,web portal,website,Q186165,https://europepmc.org/article/PPR/PPR265323
11,,usability,,Q216378,https://europepmc.org/article/PPR/PPR265323
12,,analysis,,Q217602,https://europepmc.org/article/PPR/PPR265323
